


1,,,,,,,,,
3.12E-01,3.17E+00,2.46E-02,6.24E-01,6.95E-04,-4.51E-04,,,,
1.97E-02,6.23E-02,1.21E-02,7.23E-02,1.25E-02,3.76E-03,,,,
1.30E+01,1.40E+01,5.24E-01,1.05E+00,1.00E+00,1.00E+00,-1.12E+03,1.03E+00,-1.12E+03,1.01E+00
6.00E+00,2.26E+03,2.28E+03,2.26E+03,0.00E+00,3.41E-02,1.75E-03,,,
63,,,,,,,,,
3.52E-01,3.17E+00,1.52E-02,6.18E-01,1.13E-02,-2.56E-03,,,,
2.29E-02,6.30E-02,1.25E-02,7.52E-02,1.28E-02,4.18E-03,,,,
1.83E+01,1.40E+01,1.92E-01,1.05E+00,9.92E-01,9.94E-01,-1.17E+03,1.06E+00,-1.16E+03,1.05E+00
6.00E+00,2.36E+03,2.38E+03,2.36E+03,3.85E-02,5.56E-02,1.12E-02,,,
64,,,,,,,,,
3.39E-01,3.16E+00,1.24E-02,6.69E-01,-2.20E-02,7.53E-03,,,,
1.97E-02,6.46E-02,1.41E-02,9.51E-02,1.39E-02,4.53E-03,,,,
2.51E+01,1.40E+01,3.32E-02,1.05E+00,9.80E-01,9.86E-01,-1.18E+03,1.02E+00,-1.17E+03,1.03E+00
6.00E+00,2.37E+03,2.39E+03,2.37E+03,6.17E-02,9.59E-02,8.45E-03,,,
65,,,,,,,,,
2.62E-01,3.22E+00,2.28E-02,5.60E-01,-4.49E-03,2.98E-03,,,,
1.91E-02,5.86E-02,1.18E-02,6.94E-02,1.14E-02,3.81E-03,,,,
1.76E+01,1.40E+01,2.26E-01,1.05E+00,9.93E-01,9.95E-01,-1.05E+03,1.13E+00,-1.04E+03,1.05E+00
6.00E+00,2.11E+03,2.13E+03,2.11E+03,3.50E-02,5.55E-02,2.07E-03,,,
66,,,,,,,,,
3.28E-01,3.22E+00,2.61E-02,4.12E-01,2.43E-02,9.31E-04,,,,
1.98E-02,5.40E-02,1.27E-02,5.73E-02,1.00E-02,3.57E-03,,,,
1.23E+01,1.40E+01,5.83E-01,1.05E+00,1.00E+00,1.00E+00,-1.13E+03,9.90E-01,-1.12E+03,1.02E+00
6.00E+00,2.27E+03,2.29E+03,2.27E+03,0.00E+00,7.40E-02,1.11E-02,,,
67,,,,,,,,,
2.87E-01,3.22E+00,1.64E-02,5.39E-01,1.23E-02,3.22E-03,,,,
1.87E-02,5.83E-02,1.24E-02,6.86E-02,1.09E-02,3.68E-03,,,,
2.10E+01,1.40E+01,1.01E-01,1.05E+00,9.88E-01,9.91E-01,-1.10E+03,1.02E+00,-1.08E+03,1.04E+00
6.00E+00,2.20E+03,2.22E+03,2.20E+03,4.90E-02,5.59E-02,1.43E-02,,,
68,,,,,,,,,
3.17E-01,3.15E+00,3.79E-02,5.03E-01,-7.65E-03,4.91E-03,,,,
1.98E-02,5.76E-02,1.32E-02,7.07E-02,1.24E-02,4.25E-03,,,,
8.94E+00,1.40E+01,8.35E-01,1.05E+00,1.00E+00,1.01E+00,-1.12E+03,1.02E+00,-1.12E+03,1.03E+00
6.00E+00,2.26E+03,2.28E+03,2.26E+03,0.00E+00,6.07E-02,1.84E-03,,,
69,,,,,,,,,
3.44E-01,3.14E+00,1.71E-02,6.01E-01,1.04E-02,2.77E-03,,,,
1.94E-02,6.22E-02,1.33E-02,7.38E-02,1.32E-02,3.89E-03,,,,
8.96E+00,1.40E+01,8.33E-01,1.05E+00,1.00E+00,1.01E+00,-1.18E+03,9.72E-01,-1.17E+03,1.01E+00
6.00E+00,2.37E+03,2.39E+03,2.37E+03,0.00E+00,3.50E-02,1.11E-02,,,
70,,,,,,,,,
3.55E-01,3.13E+00,1.83E-02,5.36E-01,4.24E-03,-4.96E-03,,,,
2.47E-02,5.99E-02,1.21E-02,6.81E-02,1.24E-02,3.65E-03,,,,
2.11E+01,1.40E+01,9.87E-02,1.05E+00,9.83E-01,9.88E-01,-1.15E+03,1.06E+00,-1.14E+03,1.08E+00
6.00E+00,2.31E+03,2.33E+03,2.31E+03,4.93E-02,7.78E-02,1.78E-03,,,
71,,,,,,,,,
3.45E-01,3.10E+00,2.75E-02,5.51E-01,-7.76E-03,1.46E-03,,,,
2.05E-02,6.02E-02,1.31E-02,6.89E-02,1.06E-02,3.78E-03,,,,
1.91E+01,1.40E+01,1.60E-01,1.05E+00,9.89E-01,9.92E-01,-1.16E+03,9.39E-01,-1.15E+03,9.94E-01
6.00E+00,2.33E+03,2.35E+03,2.33E+03,4.19E-02,6.04E-02,1.10E-03,,,
72,,,,,,,,,
3.15E-01,3.24E+00,2.08E-02,5.71E-01,-7.83E-03,3.68E-03,,,,
1.98E-02,6.03E-02,1.30E-02,6.93E-02,1.15E-02,3.87E-03,,,,
2.12E+01,1.40E+01,9.77E-02,1.05E+00,9.86E-01,9.90E-01,-1.13E+03,1.03E+00,-1.12E+03,1.04E+00
6.00E+00,2.27E+03,2.29E+03,2.27E+03,4.95E-02,9.70E-02,1.37E-03,,,
73,,,,,,,,,
3.32E-01,3.18E+00,3.87E-02,5.27E-01,-1.77E-02,2.45E-03,,,,
2.04E-02,5.89E-02,1.31E-02,6.63E-02,1.18E-02,4.04E-03,,,,
2.05E+01,1.40E+01,1.14E-01,1.05E+00,9.84E-01,9.89E-01,-1.13E+03,1.02E+00,-1.12E+03,1.03E+00
6.00E+00,2.27E+03,2.29E+03,2.27E+03,4.72E-02,6.98E-02,6.32E-03,,,
74,,,,,,,,,
3.12E-01,3.28E+00,1.05E-02,5.66E-01,-2.66E-02,9.18E-03,,,,
2.00E-02,6.00E-02,1.39E-02,6.36E-02,1.30E-02,4.61E-03,,,,
1.58E+01,1.40E+01,3.24E-01,1.05E+00,9.96E-01,9.97E-01,-1.13E+03,1.01E+00,-1.12E+03,1.02E+00
6.00E+00,2.27E+03,2.29E+03,2.27E+03,2.50E-02,1.09E-01,6.93E-03,,,
75,,,,,,,,,
3.38E-01,3.11E+00,3.81E-02,5.27E-01,-7.40E-03,4.34E-03,,,,
2.24E-02,5.91E-02,1.35E-02,6.42E-02,1.22E-02,4.56E-03,,,,
5.64E+00,1.40E+01,9.75E-01,1.05E+00,1.00E+00,1.01E+00,-1.15E+03,1.02E+00,-1.15E+03,1.03E+00
6.00E+00,2.32E+03,2.34E+03,2.32E+03,0.00E+00,2.81E-02,1.51E-03,,,
76,,,,,,,,,
3.19E-01,3.20E+00,2.85E-02,4.82E-01,9.50E-03,3.44E-04,,,,
2.02E-02,5.68E-02,1.24E-02,5.82E-02,1.11E-02,3.54E-03,,,,
2.87E+01,1.40E+01,1.14E-02,1.05E+00,9.68E-01,9.77E-01,-1.12E+03,1.01E+00,-1.10E+03,1.07E+00
6.00E+00,2.25E+03,2.27E+03,2.25E+03,7.09E-02,1.37E-01,2.01E-03,,,
77,,,,,,,,,
2.75E-01,3.19E+00,2.78E-02,5.78E-01,-1.05E-02,4.83E-03,,,,
1.71E-02,5.96E-02,1.24E-02,7.03E-02,1.04E-02,3.54E-03,,,,
7.44E+00,1.40E+01,9.16E-01,1.05E+00,1.00E+00,1.01E+00,-1.08E+03,1.01E+00,-1.07E+03,1.01E+00
6.00E+00,2.17E+03,2.19E+03,2.17E+03,0.00E+00,2.22E-02,8.55E-03,,,
78,,,,,,,,,
3.50E-01,3.21E+00,-1.20E-03,5.92E-01,1.83E-02,5.78E-05,,,,
1.96E-02,6.19E-02,1.30E-02,7.52E-02,1.29E-02,4.44E-03,,,,
1.76E+01,1.40E+01,2.23E-01,1.05E+00,9.94E-01,9.95E-01,-1.18E+03,1.03E+00,-1.17E+03,1.01E+00
6.00E+00,2.37E+03,2.39E+03,2.37E+03,3.53E-02,1.07E-01,1.48E-03,,,
79,,,,,,,,,
3.54E-01,3.13E+00,2.47E-02,5.44E-01,-1.27E-02,3.05E-03,,,,
2.27E-02,6.01E-02,1.36E-02,6.56E-02,1.24E-02,3.81E-03,,,,
1.80E+01,1.40E+01,2.06E-01,1.05E+00,9.90E-01,9.93E-01,-1.17E+03,9.70E-01,-1.16E+03,1.03E+00
6.00E+00,2.35E+03,2.37E+03,2.35E+03,3.70E-02,8.64E-02,6.78E-03,,,
80,,,,,,,,,
3.16E-01,3.14E+00,2.22E-02,3.89E-01,3.02E-03,-5.45E-04,,,,
2.14E-02,5.26E-02,1.22E-02,5.39E-02,1.04E-02,3.76E-03,,,,
1.46E+01,1.40E+01,4.03E-01,1.05E+00,9.98E-01,9.99E-01,-1.09E+03,1.05E+00,-1.08E+03,1.08E+00
6.00E+00,2.18E+03,2.20E+03,2.19E+03,1.49E-02,8.93E-02,2.13E-03,,,
81,,,,,,,,,
4.06E-01,3.11E+00,2.15E-02,3.61E-01,1.45E-02,-2.25E-03,,,,
2.41E-02,5.38E-02,1.35E-02,5.97E-02,1.24E-02,4.49E-03,,,,
1.95E+01,1.40E+01,1.47E-01,1.05E+00,9.83E-01,9.88E-01,-1.19E+03,9.87E-01,-1.18E+03,1.00E+00
6.00E+00,2.40E+03,2.42E+03,2.40E+03,4.33E-02,6.23E-02,7.09E-03,,,
82,,,,,,,,,
3.47E-01,3.15E+00,1.64E-02,6.49E-01,-3.14E-03,-9.87E-04,,,,
2.35E-02,6.40E-02,1.27E-02,8.13E-02,1.25E-02,4.33E-03,,,,
1.01E+01,1.40E+01,7.54E-01,1.05E+00,1.00E+00,1.01E+00,-1.17E+03,1.08E+00,-1.16E+03,1.05E+00
6.00E+00,2.35E+03,2.37E+03,2.35E+03,0.00E+00,3.22E-02,1.39E-03,,,
83,,,,,,,,,
3.46E-01,3.19E+00,2.67E-02,7.42E-01,-1.90E-02,6.34E-03,,,,
2.11E-02,6.74E-02,1.40E-02,8.78E-02,1.31E-02,4.76E-03,,,,
1.32E+01,1.40E+01,5.07E-01,1.05E+00,1.00E+00,1.00E+00,-1.20E+03,1.02E+00,-1.19E+03,1.05E+00
6.00E+00,2.40E+03,2.42E+03,2.41E+03,0.00E+00,6.36E-02,8.68E-03,,,
84,,,,,,,,,
2.79E-01,3.19E+00,1.59E-02,6.40E-01,2.02E-03,1.65E-03,,,,
1.94E-02,6.22E-02,1.19E-02,7.34E-02,1.14E-02,3.79E-03,,,,
2.18E+01,1.40E+01,8.24E-02,1.05E+00,9.88E-01,9.91E-01,-1.09E+03,1.09E+00,-1.08E+03,1.05E+00
6.00E+00,2.19E+03,2.21E+03,2.19E+03,5.17E-02,5.49E-02,1.81E-03,,,
85,,,,,,,,,
3.10E-01,3.08E+00,3.64E-02,6.07E-01,-8.93E-03,4.05E-03,,,,
2.08E-02,6.16E-02,1.30E-02,7.58E-02,1.22E-02,4.20E-03,,,,
1.91E+01,1.40E+01,1.63E-01,1.05E+00,9.90E-01,9.93E-01,-1.13E+03,1.05E+00,-1.12E+03,1.06E+00
6.00E+00,2.27E+03,2.29E+03,2.27E+03,4.16E-02,4.59E-02,1.56E-03,,,
86,,,,,,,,,
4.15E-01,3.24E+00,1.67E-02,4.52E-01,-3.80E-03,1.46E-03,,,,
2.59E-02,5.79E-02,1.43E-02,5.98E-02,1.32E-02,5.25E-03,,,,
2.02E+01,1.40E+01,1.25E-01,1.05E+00,9.80E-01,9.86E-01,-1.22E+03,1.08E+00,-1.21E+03,1.06E+00
6.00E+00,2.45E+03,2.47E+03,2.45E+03,4.60E-02,8.93E-02,1.42E-03,,,
87,,,,,,,,,
2.36E-01,3.13E+00,2.58E-02,5.23E-01,-4.29E-03,4.71E-03,,,,
1.72E-02,5.64E-02,1.16E-02,6.12E-02,9.35E-03,3.35E-03,,,,
1.47E+01,1.40E+01,4.01E-01,1.05E+00,9.99E-01,9.99E-01,-1.01E+03,1.10E+00,-1.00E+03,1.07E+00
6.00E+00,2.03E+03,2.05E+03,2.03E+03,1.51E-02,4.16E-02,1.50E-03,,,
88,,,,,,,,,
3.86E-01,3.19E+00,1.91E-02,6.18E-01,3.35E-03,3.37E-03,,,,
2.27E-02,6.38E-02,1.42E-02,9.24E-02,1.50E-02,4.82E-03,,,,
5.21E+00,1.40E+01,9.83E-01,1.05E+00,1.00E+00,1.01E+00,-1.23E+03,1.06E+00,-1.22E+03,1.02E+00
6.00E+00,2.47E+03,2.49E+03,2.47E+03,0.00E+00,3.13E-02,1.63E-03,,,
89,,,,,,,,,
3.27E-01,3.19E+00,2.44E-02,5.63E-01,-1.24E-04,-1.54E-03,,,,
1.97E-02,6.03E-02,1.22E-02,7.14E-02,1.24E-02,3.91E-03,,,,
9.28E+00,1.40E+01,8.13E-01,1.05E+00,1.00E+00,1.01E+00,-1.13E+03,1.10E+00,-1.12E+03,1.06E+00
6.00E+00,2.27E+03,2.29E+03,2.27E+03,0.00E+00,4.58E-02,1.82E-03,,,
90,,,,,,,,,
3.65E-01,3.20E+00,2.56E-02,5.35E-01,-2.58E-03,4.20E-03,,,,
2.18E-02,6.01E-02,1.40E-02,6.76E-02,1.37E-02,4.31E-03,,,,
1.88E+01,1.40E+01,1.71E-01,1.05E+00,9.89E-01,9.92E-01,-1.19E+03,9.81E-01,-1.18E+03,1.02E+00
6.00E+00,2.39E+03,2.41E+03,2.39E+03,4.07E-02,5.71E-02,1.71E-03,,,
91,,,,,,,,,
2.97E-01,3.14E+00,2.51E-02,4.35E-01,1.93E-02,1.26E-03,,,,
1.85E-02,5.41E-02,1.22E-02,5.68E-02,1.15E-02,3.47E-03,,,,
2.31E+01,1.40E+01,5.92E-02,1.05E+00,9.82E-01,9.87E-01,-1.09E+03,1.01E+00,-1.08E+03,1.01E+00
6.00E+00,2.19E+03,2.21E+03,2.19E+03,5.57E-02,9.80E-02,1.34E-02,,,
92,,,,,,,,,
2.72E-01,3.17E+00,3.49E-02,5.94E-01,-3.89E-04,7.72E-03,,,,
1.87E-02,6.02E-02,1.29E-02,7.04E-02,1.14E-02,3.73E-03,,,,
5.73E+00,1.40E+01,9.73E-01,1.05E+00,1.00E+00,1.01E+00,-1.09E+03,1.07E+00,-1.09E+03,1.08E+00
6.00E+00,2.19E+03,2.21E+03,2.20E+03,0.00E+00,4.76E-02,1.61E-03,,,
93,,,,,,,,,
3.59E-01,3.17E+00,4.03E-02,6.80E-01,1.42E-04,-1.61E-03,,,,
2.15E-02,6.55E-02,1.28E-02,8.25E-02,1.18E-02,3.62E-03,,,,
1.19E+01,1.40E+01,6.16E-01,1.05E+00,1.00E+00,1.00E+00,-1.19E+03,9.50E-01,-1.18E+03,9.94E-01
6.00E+00,2.39E+03,2.41E+03,2.39E+03,0.00E+00,4.20E-02,1.19E-03,,,
94,,,,,,,,,
3.05E-01,3.10E+00,2.54E-02,5.47E-01,-1.92E-02,4.72E-03,,,,
1.80E-02,5.91E-02,1.30E-02,7.09E-02,1.17E-02,3.72E-03,,,,
1.29E+01,1.40E+01,5.35E-01,1.05E+00,1.00E+00,1.00E+00,-1.11E+03,9.79E-01,-1.10E+03,1.01E+00
6.00E+00,2.22E+03,2.24E+03,2.23E+03,0.00E+00,6.30E-02,7.40E-03,,,
95,,,,,,,,,
3.23E-01,3.16E+00,2.15E-02,5.95E-01,-9.41E-03,3.63E-03,,,,
1.82E-02,6.14E-02,1.31E-02,8.08E-02,1.37E-02,4.17E-03,,,,
1.81E+01,1.40E+01,2.02E-01,1.05E+00,9.92E-01,9.94E-01,-1.14E+03,1.05E+00,-1.13E+03,1.03E+00
6.00E+00,2.30E+03,2.32E+03,2.30E+03,3.75E-02,7.06E-02,1.81E-03,,,
96,,,,,,,,,
3.32E-01,3.14E+00,2.24E-02,5.75E-01,5.54E-04,4.83E-03,,,,
2.18E-02,6.09E-02,1.35E-02,7.58E-02,1.25E-02,4.23E-03,,,,
1.74E+01,1.40E+01,2.36E-01,1.05E+00,9.94E-01,9.95E-01,-1.16E+03,1.07E+00,-1.15E+03,1.05E+00
6.00E+00,2.33E+03,2.35E+03,2.33E+03,3.40E-02,6.04E-02,1.80E-03,,,
97,,,,,,,,,
3.40E-01,3.15E+00,1.84E-02,5.38E-01,-4.99E-03,-1.78E-04,,,,
1.91E-02,5.96E-02,1.27E-02,6.51E-02,1.12E-02,3.83E-03,,,,
1.20E+01,1.40E+01,6.03E-01,1.05E+00,1.00E+00,1.00E+00,-1.14E+03,9.34E-01,-1.14E+03,9.58E-01
6.00E+00,2.30E+03,2.32E+03,2.30E+03,0.00E+00,3.67E-02,1.39E-03,,,
98,,,,,,,,,
3.21E-01,3.12E+00,2.97E-02,6.41E-01,-1.43E-02,2.55E-04,,,,
2.14E-02,6.31E-02,1.24E-02,7.39E-02,1.25E-02,3.85E-03,,,,
1.93E+01,1.40E+01,1.54E-01,1.05E+00,9.90E-01,9.93E-01,-1.13E+03,1.03E+00,-1.12E+03,1.04E+00
6.00E+00,2.27E+03,2.29E+03,2.28E+03,4.25E-02,6.00E-02,7.35E-03,,,
99,,,,,,,,,
2.95E-01,3.16E+00,2.40E-02,4.81E-01,4.11E-03,4.98E-03,,,,
2.08E-02,5.61E-02,1.28E-02,5.71E-02,1.13E-02,3.86E-03,,,,
1.38E+01,1.40E+01,4.67E-01,1.05E+00,1.00E+00,1.00E+00,-1.10E+03,1.01E+00,-1.09E+03,1.05E+00
6.00E+00,2.21E+03,2.23E+03,2.21E+03,0.00E+00,6.43E-02,2.09E-03,,,
100,,,,,,,,,
3.08E-01,3.17E+00,3.33E-02,5.69E-01,-1.23E-02,1.92E-03,,,,
1.83E-02,6.01E-02,1.25E-02,7.37E-02,1.26E-02,3.79E-03,,,,
1.22E+01,1.40E+01,5.92E-01,1.05E+00,1.00E+00,1.00E+00,-1.11E+03,1.06E+00,-1.10E+03,1.04E+00
6.00E+00,2.23E+03,2.25E+03,2.23E+03,0.00E+00,6.73E-02,8.19E-03,,,
